name,brand,last price
FuseVV  12kV    4A       50N   292   فیوز فشار متوسط,brand,0
FuseVV  12kV    6A       50N   292   فیوز فشار متوسط,brand,0
FuseVV  12kV    10A     50N   292   فیوز فشار متوسط,brand,0
FuseVV  12kV    16A     50N   292   فیوز فشار متوسط,brand,0
FuseVV  12kV    20A     50N   292   فیوز فشار متوسط,brand,0
FuseVV   12kV   25A     50N   292   فیوز فشار متوسط,brand,0
FuseVV  12kV    32A     50N   292   فیوز فشار متوسط,brand,0
FuseVV  12kV    40A     50N   292   فیوز فشار متوسط,brand,0
FuseVV 12kV    50A    50N    292    فیوز فشار متوسط,brand,0
FuseVV 12kV    63A    50N    292    فیوز فشار متوسط,brand,0
FuseVV 12kV    80A    50N    292    فیوز فشار متوسط,brand,0
FuseVV 12kV    100A  50N    292    فیوز فشار متوسط,brand,0
FuseVV 12kV    125A  50N    292    فیوز فشار متوسط,brand,0
FuseVV 12kV    160A  50N    292    فیوز فشار متوسط,brand,0
FuseVV 12kV    2A      50N    192    فیوز فشار متوسط,brand,0
FuseVV 12kV    4A      50N    192    فیوز فشار متوسط,brand,0
FuseVV 12kV    6A      50N    192    فیوز فشار متوسط,brand,0
FuseVV 12kV    10A    50N    192    فیوز فشار متوسط,brand,0
FuseVV 12kV    16A    50N    192    فیوز فشار متوسط,brand,0
FuseVV 12kV    20A    50N    192    فیوز فشار متوسط,brand,0
FuseVV 12kV   25A     50N    192    فیوز فشار متوسط,brand,0
FuseVV 12kV   32A     50N    192    فیوز فشار متوسط,brand,0
FuseVV 12kV   40A     50N    192    فیوز فشار متوسط,brand,0
FuseVV 12kV   50A     50N    192    فیوز فشار متوسط,brand,0
FuseVV 12kV   2A       50N     442   فیوز فشار متوسط,brand,0
FuseVV 12kV   4A       50N     442   فیوز فشار متوسط,brand,0
FuseVV 12kV   6A       50N     442   فیوز فشار متوسط,brand,0
FuseVV 12kV   10A     50N    442    فیوز فشار متوسط,brand,0
FuseVV 12kV   16A     50N    442    فیوز فشار متوسط,brand,0
FuseVV 12kV   20A     50N    442    فیوز فشار متوسط,brand,0
FuseVV 12kV   25A     50N    442    فیوز فشار متوسط,brand,0
FuseVV 12kV   32A     50N    442    فیوز فشار متوسط,brand,0
FuseVV 12kV   40A     50N    442    فیوز فشار متوسط,brand,0
FuseVV 12kV   50A     50N    442    فیوز فشار متوسط,brand,0
FuseVV 12kV   63A     50N    442    فیوز فشار متوسط,brand,0
FuseVV 12kV   80A     50N    442    فیوز فشار متوسط,brand,0
FuseVV 12kV  100A    50N    442    فیوز فشار متوسط,brand,0
FuseVV 12kV   125A   50N    442    فیوز فشار متوسط,brand,0
FuseVV 12kV   160A   50N    442    فیوز فشار متوسط,brand,0
FuseVV 12kV    200A  50N    442    فیوز فشار متوسط,brand,0
